Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
57	11	0	1.425	293.535389	293.41702	293.304171	293.535389	0.164219583	0.034893132	0	0	29.6231	0	0	3
58	11	0	1.45	293.549633	293.428709	293.313544	293.549633	0.171306403	0.0356890131	0	0	29.609	0	0	3
59	11	0	1.475	293.560789	293.440482	293.321931	293.560789	0.178165776	0.0364722947	0	0	29.5977	0	0	3
60	11	0	1.5	293.574359	293.452503	293.330652	293.574359	0.184947989	0.0372622036	0	0	29.5842	0	0	3
61	12	0	1.525	293.586151	293.464669	293.343184	293.586151	0.191366639	0.0380444357	0	0	29.5725	0	0	3
62	12	0	1.55	293.597438	293.476777	293.356564	293.597438	0.197182038	0.0388154482	0	0	29.5611	0	0	3
63	12	0	1.575	293.609198	293.488807	293.369184	293.609198	0.20241005	0.0395803625	0	0	29.5494	0	0	3
64	12	0	1.6	293.621079	293.500802	293.378594	293.621079	0.210014659	0.0403410403	0	0	29.5375	0	0	3
65	12	0	1.625	293.634501	293.512988	293.390785	293.634501	0.214806259	0.0411070817	0	0	29.5241	0	0	3
66	12	0	1.65	293.645053	293.525096	293.405811	293.645053	0.218917896	0.0418561128	0	0	29.5135	0	0	3
67	13	0	1.675	293.659162	293.53716	293.415891	293.659162	0.222662342	0.0426076561	0	0	29.4994	0	0	3
68	13	0	1.7	293.669672	293.549245	293.428958	293.669672	0.225979834	0.0433408118	0	0	29.4888	0	0	3
69	13	0	1.725	293.682983	293.561341	293.442752	293.682983	0.228838817	0.0440718665	0	0	29.4756	0	0	3
70	13	0	1.75	293.694846	293.573346	293.451883	293.694846	0.231358713	0.0447927355	0	0	29.4638	0	0	3
71	13	0	1.775	293.704519	293.585376	293.464064	293.704519	0.233522135	0.0454835427	0	0	29.4538	0	0	3
72	13	0	1.8	293.716418	293.597393	293.47808	293.716418	0.235303468	0.0461580177	0	0	29.4421	0	0	3
73	14	0	1.825	293.730175	293.609397	293.488441	293.730175	0.236872984	0.0468279478	0	0	29.4284	0	0	3
74	14	0	1.85	293.738816	293.62132	293.501002	293.738816	0.237814112	0.047470227	0	0	29.4195	0	0	3
75	14	0	1.875	293.752765	293.633309	293.511503	293.752765	0.23905151	0.0481113427	0	0	29.4056	0	0	3
76	14	0	1.9	293.765843	293.64542	293.525036	293.765843	0.23981377	0.0487338245	0	0	29.3926	0	0	3
77	14	0	1.925	293.777868	293.65746	293.535389	293.777868	0.2404399	0.0493370895	0	0	29.3805	0	0	3
78	14	0	1.95	293.790604	293.669613	293.549633	293.790604	0.240904327	0.0499218787	0	0	29.3679	0	0	3
79	15	0	1.975	293.802567	293.681657	293.560789	293.802567	0.241175211	0.0504904312	0	0	29.356	0	0	3
80	15	0	2	293.813552	293.693694	293.574359	293.813552	0.23919306	0.0510390439	0	0	29.3449	0	0	3
81	15	0	2.025	293.824709	293.705615	293.586151	293.824709	0.238557488	0.0515558662	0	0	29.3337	0	0	3
82	15	0	2.05	293.837069	293.717564	293.597438	293.837069	0.239631348	0.0520444328	0	0	29.3212	0	0	3
83	15	0	2.075	293.849561	293.72957	293.609198	293.849561	0.240363308	0.05250983	0	0	29.3088	0	0	3
84	15	0	2.1	293.860421	293.741533	293.621079	293.860421	0.239342702	0.0529590177	0	0	29.2979	0	0	3
85	16	0	2.125	293.875248	293.753636	293.634501	293.875248	0.240648123	0.0533970282	0	0	29.2832	0	0	3
86	16	0	2.15	293.885486	293.765588	293.645053	293.885486	0.240433408	0.0538003809	0	0	29.2727	0	0	3
87	16	0	2.175	293.897105	293.77759	293.659162	293.897105	0.237942753	0.0541914807	0	0	29.2611	0	0	3
88	16	0	2.2	293.911005	293.789583	293.669672	293.911005	0.240337605	0.0545688885	0	0	29.2474	0	0	3
