Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	0.0492598041	0.0492598041	0.0492598041	0.0492598041	0	0	0	0	0	0	0	3
2	1	0	0.05	0.049201498	0.0492306511	0.049201498	0.0492598041	2.91530917e-05	0	0	0	0	0	0	3
3	2	0	0.075	0.0491457636	0.0492023552	0.0491457636	0.0492598041	5.74488946e-05	0	0	0	0	0	0	3
4	2	0	0.1	0.0490896303	0.049174174	0.0490896303	0.0492598041	8.56301368e-05	0	0	0	0	0	0	3
5	2	0	0.125	0.049027665	0.0491448722	0.049027665	0.0492598041	0.000114931943	0	0	0	0	0	0	3
6	2	0	0.15	0.0488634504	0.0490979686	0.0488634504	0.0492598041	0.000161835569	0	0	0	0	0	0	3
7	2	0	0.175	0.0481865284	0.0489677628	0.0481865284	0.0492598041	0.000292041303	0	0	0	0	0	0	3
8	3	0	0.2	0.0443890154	0.0483954194	0.0443890154	0.0492598041	0.000864384728	0	0	0	0	0	0	3
9	3	0	0.225	0.0358538583	0.0470019126	0.0358538583	0.0492598041	0.00225789152	0	0	0	0	0	0	3
10	3	0	0.25	0.0331041202	0.0456121334	0.0331041202	0.0492598041	0.00364767076	0	0	0	0	0	0	3
11	3	0	0.275	0.0621559975	0.047116121	0.0331041202	0.0621559975	0.00364767076	0	0	0	0	0	0	3
12	4	0	0.3	0.061436681	0.048309501	0.0331041202	0.0621559975	0.00364767076	0	0	0	0	0	0	3
13	4	0	0.325	0.0613193099	0.0493102556	0.0331041202	0.0621559975	0.00369812217	0	0	0	0	0	0	3
14	4	0	0.35	0.061195162	0.0501591774	0.0331041202	0.0621559975	0.00454704406	0	0	0	0	0	0	3
15	4	0	0.375	0.0610485061	0.0508851327	0.0331041202	0.0621559975	0.00527299931	0	0	0	0	0	0	3
16	4	0	0.4	0.0611104418	0.0515242145	0.0331041202	0.0621559975	0.00591208113	0	0	0	0	0	0	3
17	4	0	0.425	0.0605312574	0.0520540406	0.0331041202	0.0621559975	0.00644190718	0	0	0	0	0	0	3
18	5	0	0.45	0.0605161932	0.0525241602	0.0331041202	0.0621559975	0.00691202677	0	0	0	0	0	0	3
19	5	0	0.475	0.0605303423	0.0529455382	0.0331041202	0.0621559975	0.00733340478	0	0	0	0	0	0	3
20	5	0	0.5	0.0611656283	0.0533565427	0.0331041202	0.0621559975	0.00774440929	0	0	0	0	0	0	3
21	5	0	0.525	0.0640267569	0.0540948903	0.0331041202	0.0640267569	0.00848275693	0	0	0	0	0	0	3
22	5	0	0.55	0.0640159972	0.0548356153	0.0331041202	0.0640267569	0.00922348189	0	0	0	0	0	0	3
23	5	0	0.575	0.064017168	0.0555791855	0.0331041202	0.0640267569	0.00996705211	0	0	0	0	0	0	3
24	5	0	0.6	0.0640133063	0.0563253693	0.0331041202	0.0640267569	0.0107132359	0	0	0	0	0	0	3
25	6	0	0.625	0.0640078342	0.0570743777	0.0331041202	0.0640267569	0.0114622444	0	0	0	0	0	0	3
26	6	0	0.65	0.0640417447	0.0578332925	0.0331041202	0.0640417447	0.0122211591	0	0	0	0	0	0	3
27	6	0	0.675	0.0640190468	0.0586249184	0.0331041202	0.0640417447	0.013012785	0	0	0	0	0	0	3
28	6	0	0.7	0.0640060725	0.0596057712	0.0331041202	0.0640417447	0.0139936379	0	0	0	0	0	0	3
29	6	0	0.725	0.0640008809	0.0610131224	0.0331041202	0.0640417447	0.015400989	0	0	0	0	0	0	3
30	6	0	0.75	0.0639895073	0.0625573917	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
31	7	0	0.775	0.0638084131	0.0626400125	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
32	7	0	0.8	0.0638138216	0.0627588695	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
33	7	0	0.825	0.0638167204	0.06288374	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
34	7	0	0.85	0.0638038899	0.0630141764	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
35	7	0	0.875	0.063804036	0.0631519529	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
36	7	0	0.9	0.0634535271	0.0632691072	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
37	7	0	0.925	0.0634482249	0.0634149556	0.0605161932	0.0640417447	0.00352555156	0	0	0	0	0	0	3
